Person Type Scenario,Period,Location,Percent Active Devices
Visitor Weekday Before,2,OTHER,15.49401716
Visitor Weekday Before,3,OTHER,14.99187371
Visitor Weekday Before,4,OTHER,14.6574412
Visitor Weekday Before,5,OTHER,14.4083679
Visitor Weekday Before,6,OTHER,14.23818597
Visitor Weekday Before,7,OTHER,14.04469853
Visitor Weekday Before,8,OTHER,14.02631279
Visitor Weekday Before,9,OTHER,14.1745206
Visitor Weekday Before,10,OTHER,14.55585166
Visitor Weekday Before,11,OTHER,15.24403461
Visitor Weekday Before,12,OTHER,16.25326211
Visitor Weekday Before,13,OTHER,17.41552874
Visitor Weekday Before,14,OTHER,18.75810231
Visitor Weekday Before,15,OTHER,20.17507488
Visitor Weekday Before,16,OTHER,21.4112672
Visitor Weekday Before,17,OTHER,22.17508727
Visitor Weekday Before,18,OTHER,23.01301598
Visitor Weekday Before,19,OTHER,23.3756605
Visitor Weekday Before,20,OTHER,24.02711481
Visitor Weekday Before,21,OTHER,24.7196489
Visitor Weekday Before,22,OTHER,25.15409924
Visitor Weekday Before,23,OTHER,25.48388034
Visitor Weekday Before,24,OTHER,26.01978668
Visitor Weekday Before,25,OTHER,26.58004705
Visitor Weekday Before,26,OTHER,26.97718197
Visitor Weekday Before,27,OTHER,26.52469297
Visitor Weekday Before,28,OTHER,26.31528491
Visitor Weekday Before,29,OTHER,26.01624098
Visitor Weekday Before,30,OTHER,26.16467229
Visitor Weekday Before,31,OTHER,25.86745846
Visitor Weekday Before,32,OTHER,26.19430518
Visitor Weekday Before,33,OTHER,26.74043648
Visitor Weekday Before,34,OTHER,27.45681777
Visitor Weekday Before,35,OTHER,28.7071643
Visitor Weekday Before,36,OTHER,29.46113154
Visitor Weekday Before,37,OTHER,30.05317843
Visitor Weekday Before,38,OTHER,30.82045701
Visitor Weekday Before,39,OTHER,30.07446158
Visitor Weekday Before,40,OTHER,29.66760065
Visitor Weekday Before,41,OTHER,27.96374358
Visitor Weekday Before,42,OTHER,26.11776949
Visitor Weekday Before,43,OTHER,23.94433358
Visitor Weekday Before,44,OTHER,22.34143868
Visitor Weekday Before,45,OTHER,20.81378398
Visitor Weekday Before,46,OTHER,19.99827594
Visitor Weekday Before,47,OTHER,18.74433219
Visitor Weekday Before,48,OTHER,18.25550035
Visitor Weekday Now,1,HOME,82.25150798
Visitor Weekday Now,2,HOME,82.42869882
Visitor Weekday Now,3,HOME,82.93013955
Visitor Weekday Now,4,HOME,83.07193141
Visitor Weekday Now,5,HOME,83.37418006
Visitor Weekday Now,6,HOME,83.41612317
Visitor Weekday Now,7,HOME,83.63785898
Visitor Weekday Now,8,HOME,83.57536166
Visitor Weekday Now,9,HOME,83.59322259
Visitor Weekday Now,10,HOME,83.34517019
Visitor Weekday Now,11,HOME,82.7951344
Visitor Weekday Now,12,HOME,81.91494872
Visitor Weekday Now,13,HOME,80.22353435
Visitor Weekday Now,14,HOME,78.35838456
Visitor Weekday Now,15,HOME,76.10759881
Visitor Weekday Now,16,HOME,74.12740806
Visitor Weekday Now,17,HOME,71.84024649
Visitor Weekday Now,18,HOME,70.05252311
Visitor Weekday Now,19,HOME,68.74789976
Visitor Weekday Now,20,HOME,67.77594487
Visitor Weekday Now,21,HOME,67.00461467
Visitor Weekday Now,22,HOME,66.36576953
Visitor Weekday Now,23,HOME,66.07467294
Visitor Weekday Now,24,HOME,65.53058685
Visitor Weekday Now,25,HOME,65.36823214
Visitor Weekday Now,26,HOME,65.27014112
Visitor Weekday Now,27,HOME,65.54634005
Visitor Weekday Now,28,HOME,65.53038447
Visitor Weekday Now,29,HOME,65.82552323
Visitor Weekday Now,30,HOME,66.06252774
Visitor Weekday Now,31,HOME,66.83174862
Visitor Weekday Now,32,HOME,67.79744051
Visitor Weekday Now,33,HOME,69.22881394
Visitor Weekday Now,34,HOME,70.4538738
Visitor Weekday Now,35,HOME,72.25071151
Visitor Weekday Now,36,HOME,73.28879115
Visitor Weekday Now,37,HOME,74.21800865
Visitor Weekday Now,38,HOME,74.53795761
Visitor Weekday Now,39,HOME,75.50281446
Visitor Weekday Now,40,HOME,75.45724509
Visitor Weekday Now,41,HOME,77.48830129
Visitor Weekday Now,42,HOME,77.8009811
Visitor Weekday Now,43,HOME,78.53932546
Visitor Weekday Now,44,HOME,78.56647253
Visitor Weekday Now,45,HOME,79.77957885
Visitor Weekday Now,46,HOME,80.03736245
Visitor Weekday Now,47,HOME,80.89040991
Visitor Weekday Now,48,HOME,81.28730816
Visitor Weekday Now,1,WORK,6.374947691
Visitor Weekday Now,2,WORK,6.28567566
Visitor Weekday Now,3,WORK,6.121531455
Visitor Weekday Now,4,WORK,6.035459909
Visitor Weekday Now,5,WORK,5.907893621
Visitor Weekday Now,6,WORK,5.847065547
Visitor Weekday Now,7,WORK,5.783366904
Visitor Weekday Now,8,WORK,5.783315683
Visitor Weekday Now,9,WORK,5.822665515
Visitor Weekday Now,10,WORK,5.951033952
Visitor Weekday Now,11,WORK,6.256696285
Visitor Weekday Now,12,WORK,6.754255478
Visitor Weekday Now,13,WORK,7.86927845
Visitor Weekday Now,14,WORK,9.219790697
Visitor Weekday Now,15,WORK,11.17022341
Visitor Weekday Now,16,WORK,12.73379519
Visitor Weekday Now,17,WORK,14.69252397
Visitor Weekday Now,18,WORK,16.02543774
Visitor Weekday Now,19,WORK,17.34167703
Visitor Weekday Now,20,WORK,17.96511096
Visitor Weekday Now,21,WORK,18.47714597
Visitor Weekday Now,22,WORK,18.78317506
Visitor Weekday Now,23,WORK,19.04269218
Visitor Weekday Now,24,WORK,19.2398258
Visitor Weekday Now,25,WORK,19.20214734
Visitor Weekday Now,26,WORK,19.17977149
Visitor Weekday Now,27,WORK,19.11835269
Visitor Weekday Now,28,WORK,19.01740913
Visitor Weekday Now,29,WORK,18.90015808
Visitor Weekday Now,30,WORK,18.51696767
Visitor Weekday Now,31,WORK,17.96608079
Visitor Weekday Now,32,WORK,16.95716015
Visitor Weekday Now,33,WORK,15.73596576
Visitor Weekday Now,34,WORK,14.40142286
Visitor Weekday Now,35,WORK,12.42904614
Visitor Weekday Now,36,WORK,11.21000084
Visitor Weekday Now,37,WORK,10.38898042
Visitor Weekday Now,38,WORK,9.917696032
Visitor Weekday Now,39,WORK,9.426418566
Visitor Weekday Now,40,WORK,9.255839662
Visitor Weekday Now,41,WORK,8.61243612
Visitor Weekday Now,42,WORK,8.4189658
Visitor Weekday Now,43,WORK,8.08553224
Visitor Weekday Now,44,WORK,7.938979187
Visitor Weekday Now,45,WORK,7.448921483
Visitor Weekday Now,46,WORK,7.292139346
Visitor Weekday Now,47,WORK,6.92715595
Visitor Weekday Now,48,WORK,6.703200288
Visitor Weekday Now,1,OTHER,11.37354432
Visitor Weekday Now,2,OTHER,11.28562552
Visitor Weekday Now,3,OTHER,10.948329
Visitor Weekday Now,4,OTHER,10.89260868
Visitor Weekday Now,5,OTHER,10.71792631
Visitor Weekday Now,6,OTHER,10.73681128
Visitor Weekday Now,7,OTHER,10.57877411
Visitor Weekday Now,8,OTHER,10.64132266
Visitor Weekday Now,9,OTHER,10.58411189
Visitor Weekday Now,10,OTHER,10.70379586
Visitor Weekday Now,11,OTHER,10.94816931
Visitor Weekday Now,12,OTHER,11.3307958
Visitor Weekday Now,13,OTHER,11.9071872
Visitor Weekday Now,14,OTHER,12.42182474
Visitor Weekday Now,15,OTHER,12.72217778
Visitor Weekday Now,16,OTHER,13.13879675
Visitor Weekday Now,17,OTHER,13.46722954
Visitor Weekday Now,18,OTHER,13.92203915
Visitor Weekday Now,19,OTHER,13.91042321
Visitor Weekday Now,20,OTHER,14.25894417
Visitor Weekday Now,21,OTHER,14.51823936
Visitor Weekday Now,22,OTHER,14.85105541
Visitor Weekday Now,23,OTHER,14.88263487
Visitor Weekday Now,24,OTHER,15.22958735
Visitor Weekday Now,25,OTHER,15.42962052
Visitor Weekday Now,26,OTHER,15.5500874
Visitor Weekday Now,27,OTHER,15.33530727
Visitor Weekday Now,28,OTHER,15.4522064
Visitor Weekday Now,29,OTHER,15.27431869
Visitor Weekday Now,30,OTHER,15.42050459
Visitor Weekday Now,31,OTHER,15.20217059
Visitor Weekday Now,32,OTHER,15.24539935
Visitor Weekday Now,33,OTHER,15.0352203
Visitor Weekday Now,34,OTHER,15.14470334
Visitor Weekday Now,35,OTHER,15.32024235
Visitor Weekday Now,36,OTHER,15.50120801
Visitor Weekday Now,37,OTHER,15.39301093
Visitor Weekday Now,38,OTHER,15.54434636
Visitor Weekday Now,39,OTHER,15.07076697
Visitor Weekday Now,40,OTHER,15.28691525
Visitor Weekday Now,41,OTHER,13.89926259
Visitor Weekday Now,42,OTHER,13.7800531
Visitor Weekday Now,43,OTHER,13.3751423
Visitor Weekday Now,44,OTHER,13.49454828
Visitor Weekday Now,45,OTHER,12.77149967
Visitor Weekday Now,46,OTHER,12.67049821
Visitor Weekday Now,47,OTHER,12.18243414
Visitor Weekday Now,48,OTHER,12.00949155
Visitor Weekend Before,1,HOME,71.87498852
Visitor Weekend Before,2,HOME,73.16271601
Visitor Weekend Before,3,HOME,74.49070959
Visitor Weekend Before,4,HOME,75.40187542
Visitor Weekend Before,5,HOME,76.35188559
Visitor Weekend Before,6,HOME,76.92799222
Visitor Weekend Before,7,HOME,77.18653421
Visitor Weekend Before,8,HOME,77.49891326
Visitor Weekend Before,9,HOME,77.70333881
Visitor Weekend Before,10,HOME,77.72525026
Visitor Weekend Before,11,HOME,77.51646426
Visitor Weekend Before,12,HOME,77.05391078
Visitor Weekend Before,13,HOME,76.21628833
Visitor Weekend Before,14,HOME,75.15442027
Visitor Weekend Before,15,HOME,73.70205692
Visitor Weekend Before,16,HOME,72.1679712
Visitor Weekend Before,17,HOME,70.23678416
Visitor Weekend Before,18,HOME,68.26974455
Visitor Weekend Before,19,HOME,65.73212725
Visitor Weekend Before,20,HOME,63.38485194
Visitor Weekend Before,21,HOME,60.7892955
Visitor Weekend Before,22,HOME,58.78623078
Visitor Weekend Before,23,HOME,57.16100846
Visitor Weekend Before,24,HOME,55.96815695
Visitor Weekend Before,25,HOME,55.45224805
Visitor Weekend Before,26,HOME,54.93265216
Visitor Weekend Before,27,HOME,54.76268663
Visitor Weekend Before,28,HOME,54.62439974
Visitor Weekend Before,29,HOME,54.75463887
Visitor Weekend Before,30,HOME,55.04758815
Visitor Weekend Before,31,HOME,55.62764318
Visitor Weekend Before,32,HOME,55.95369604
Visitor Weekend Before,33,HOME,56.27738208
Visitor Weekend Before,34,HOME,56.34501033
Visitor Weekend Before,35,HOME,56.41793317
Visitor Weekend Before,36,HOME,56.40979556
Visitor Weekend Before,37,HOME,57.42002423
Visitor Weekend Before,38,HOME,57.53944171
Visitor Weekend Before,39,HOME,59.91561445
Visitor Weekend Before,40,HOME,60.58291455
Visitor Weekend Before,41,HOME,62.23875101
Visitor Weekend Before,42,HOME,63.85079028
Visitor Weekend Before,43,HOME,65.91675719
Visitor Weekend Before,44,HOME,67.6497024
Visitor Weekend Before,45,HOME,69.69235751
Visitor Weekend Before,46,HOME,71.19325567
Visitor Weekend Before,47,HOME,72.91477092
Visitor Weekend Before,48,HOME,73.90438151
Visitor Weekend Before,1,WORK,5.511125408
Visitor Weekend Before,2,WORK,5.147682886
Visitor Weekend Before,3,WORK,4.76690413
Visitor Weekend Before,4,WORK,4.538022838
Visitor Weekend Before,5,WORK,4.329541373
Visitor Weekend Before,6,WORK,4.190613892
Visitor Weekend Before,7,WORK,4.1222996
Visitor Weekend Before,8,WORK,4.059176399
Visitor Weekend Before,9,WORK,4.047453987
Visitor Weekend Before,10,WORK,4.068375783
Visitor Weekend Before,11,WORK,4.218281244
Visitor Weekend Before,12,WORK,4.45597931
Visitor Weekend Before,13,WORK,4.954564884
Visitor Weekend Before,14,WORK,5.444272371
Visitor Weekend Before,15,WORK,6.187516359
Visitor Weekend Before,16,WORK,6.754516187
Visitor Weekend Before,17,WORK,7.434277273
Visitor Weekend Before,18,WORK,8.030764463
Visitor Weekend Before,19,WORK,8.695486687
Visitor Weekend Before,20,WORK,9.232858572
Visitor Weekend Before,21,WORK,9.910397399
Visitor Weekend Before,22,WORK,10.30891477
Visitor Weekend Before,23,WORK,10.57796057
Visitor Weekend Before,24,WORK,10.79463529
Visitor Weekend Before,25,WORK,10.86560086
Visitor Weekend Before,26,WORK,10.88250113
Visitor Weekend Before,27,WORK,10.80162629
Visitor Weekend Before,28,WORK,10.77259396
Visitor Weekend Before,29,WORK,10.70234573
Visitor Weekend Before,30,WORK,10.60554703
Visitor Weekend Before,31,WORK,10.51300305
Visitor Weekend Before,32,WORK,10.42416709
Visitor Weekend Before,33,WORK,10.26824801
Visitor Weekend Before,34,WORK,10.16738596
Visitor Weekend Before,35,WORK,9.948415928
Visitor Weekend Before,36,WORK,9.70325413
Visitor Weekend Before,37,WORK,9.076079529
Visitor Weekend Before,38,WORK,8.876498419
Visitor Weekend Before,39,WORK,8.101801589
Visitor Weekend Before,40,WORK,7.998488693
Visitor Weekend Before,41,WORK,7.761946868
Visitor Weekend Before,42,WORK,7.624955117
Visitor Weekend Before,43,WORK,7.283397806
Visitor Weekend Before,44,WORK,7.016792023
Visitor Weekend Before,45,WORK,6.548635303
Visitor Weekend Before,46,WORK,6.277408846
Visitor Weekend Before,47,WORK,5.816713824
Visitor Weekend Before,48,WORK,5.55002932
Visitor Weekend Before,1,OTHER,22.61388607
Visitor Weekend Before,2,OTHER,21.68960111
Visitor Weekend Before,3,OTHER,20.74238628
Visitor Weekend Before,4,OTHER,20.06010174
Visitor Weekend Before,5,OTHER,19.31857303
Visitor Weekend Before,6,OTHER,18.88139389
Visitor Weekend Before,7,OTHER,18.69116619
Visitor Weekend Before,8,OTHER,18.44191034
Visitor Weekend Before,9,OTHER,18.2492072
Visitor Weekend Before,10,OTHER,18.20637395
Visitor Weekend Before,11,OTHER,18.2652545
Visitor Weekend Before,12,OTHER,18.49010991
Visitor Weekend Before,13,OTHER,18.82914679
Visitor Weekend Before,14,OTHER,19.40130736
Visitor Weekend Before,15,OTHER,20.11042672
Visitor Weekend Before,16,OTHER,21.07751261
Visitor Weekend Before,17,OTHER,22.32893856
Visitor Weekend Before,18,OTHER,23.69949099
Visitor Weekend Before,19,OTHER,25.57238607
Visitor Weekend Before,20,OTHER,27.38228948
Visitor Weekend Before,21,OTHER,29.3003071
Visitor Weekend Before,22,OTHER,30.90485444
Visitor Weekend Before,23,OTHER,32.26103097
Visitor Weekend Before,24,OTHER,33.23720776
Visitor Weekend Before,25,OTHER,33.68215109
Visitor Weekend Before,26,OTHER,34.18484671
Visitor Weekend Before,27,OTHER,34.43568709
Visitor Weekend Before,28,OTHER,34.6030063
Visitor Weekend Before,29,OTHER,34.5430154
Visitor Weekend Before,30,OTHER,34.34686482
Visitor Weekend Before,31,OTHER,33.85935377
Visitor Weekend Before,32,OTHER,33.62213687
Visitor Weekend Before,33,OTHER,33.45436991
Visitor Weekend Before,34,OTHER,33.48760371
Visitor Weekend Before,35,OTHER,33.6336509
Visitor Weekend Before,36,OTHER,33.88695031
Visitor Weekend Before,37,OTHER,33.50389624
Visitor Weekend Before,38,OTHER,33.58405987
Visitor Weekend Before,39,OTHER,31.98258396
Visitor Weekend Before,40,OTHER,31.41859676
Visitor Weekend Before,41,OTHER,29.99930212
Visitor Weekend Before,42,OTHER,28.52425461
Visitor Weekend Before,43,OTHER,26.799845
Visitor Weekend Before,44,OTHER,25.33350558
Visitor Weekend Before,45,OTHER,23.75900719
Visitor Weekend Before,46,OTHER,22.52933549
Visitor Weekend Before,47,OTHER,21.26851526
Visitor Weekend Before,48,OTHER,20.54558917
Visitor Weekend Now,1,HOME,81.5619652
Visitor Weekend Now,2,HOME,81.86994089
Visitor Weekend Now,3,HOME,82.5154597
Visitor Weekend Now,4,HOME,82.70772202
Visitor Weekend Now,5,HOME,83.22008479
Visitor Weekend Now,6,HOME,83.23648401
Visitor Weekend Now,7,HOME,83.67005559
Visitor Weekend Now,8,HOME,83.66221391
Visitor Weekend Now,9,HOME,83.86250343
Visitor Weekend Now,10,HOME,83.84318395
Visitor Weekend Now,11,HOME,83.77513367
Visitor Weekend Now,12,HOME,83.47654327
Visitor Weekend Now,13,HOME,82.97970774
Visitor Weekend Now,14,HOME,82.24054872
Visitor Weekend Now,15,HOME,81.24680591
Visitor Weekend Now,16,HOME,80.60142155
Visitor Weekend Now,17,HOME,79.9383765
Visitor Weekend Now,18,HOME,79.24864057
Visitor Weekend Now,19,HOME,78.62804855
Visitor Weekend Now,20,HOME,77.77060368
Visitor Weekend Now,21,HOME,76.68255712
Visitor Weekend Now,22,HOME,75.78473117
Visitor Weekend Now,23,HOME,75.38838891
Visitor Weekend Now,24,HOME,74.6729828
Visitor Weekend Now,25,HOME,74.43558709
Visitor Weekend Now,26,HOME,73.9043776
Visitor Weekend Now,27,HOME,74.06537792
Visitor Weekend Now,28,HOME,73.66878462
Visitor Weekend Now,29,HOME,73.65861062
Visitor Weekend Now,30,HOME,73.35660732
Visitor Weekend Now,31,HOME,73.4767312
Visitor Weekend Now,32,HOME,73.46344117
Visitor Weekend Now,33,HOME,73.91869095
Visitor Weekend Now,34,HOME,74.04413006
Visitor Weekend Now,35,HOME,74.81236858
Visitor Weekend Now,36,HOME,74.84796355
Visitor Weekend Now,37,HOME,75.14074711
Visitor Weekend Now,38,HOME,75.08153837
Visitor Weekend Now,39,HOME,75.77869083
Visitor Weekend Now,40,HOME,75.71440737
Visitor Weekend Now,41,HOME,78.16968358
Visitor Weekend Now,42,HOME,78.37396081
Visitor Weekend Now,43,HOME,79.19699739
Visitor Weekend Now,44,HOME,79.39959911
Visitor Weekend Now,45,HOME,80.26669845
Visitor Weekend Now,46,HOME,80.5234425
Visitor Weekend Now,47,HOME,81.40322943
Visitor Weekend Now,48,HOME,81.71997335
Visitor Weekend Now,1,WORK,6.364315206
Visitor Weekend Now,2,WORK,6.274361889
Visitor Weekend Now,3,WORK,6.044360403
Visitor Weekend Now,4,WORK,5.968859762
Visitor Weekend Now,5,WORK,5.839612602
Visitor Weekend Now,6,WORK,5.80561326
Visitor Weekend Now,7,WORK,5.715541755
Visitor Weekend Now,8,WORK,5.668604322
Visitor Weekend Now,9,WORK,5.661986646
Visitor Weekend Now,10,WORK,5.667084182
Visitor Weekend Now,11,WORK,5.760861876
Visitor Weekend Now,12,WORK,5.929694884
Visitor Weekend Now,13,WORK,6.192184193
Visitor Weekend Now,14,WORK,6.593575007
Visitor Weekend Now,15,WORK,7.08258525
Visitor Weekend Now,16,WORK,7.394667318
Visitor Weekend Now,17,WORK,7.793015939
Visitor Weekend Now,18,WORK,8.114139919
Visitor Weekend Now,19,WORK,8.417718193
Visitor Weekend Now,20,WORK,8.708680415
Visitor Weekend Now,21,WORK,9.162948446
Visitor Weekend Now,22,WORK,9.436929965
Visitor Weekend Now,23,WORK,9.582843231
Visitor Weekend Now,24,WORK,9.75871538
Visitor Weekend Now,25,WORK,9.785591563
Visitor Weekend Now,26,WORK,9.867422234
Visitor Weekend Now,27,WORK,9.737257488
Visitor Weekend Now,28,WORK,9.750106508
Visitor Weekend Now,29,WORK,9.662167915
Visitor Weekend Now,30,WORK,9.60184798
Visitor Weekend Now,31,WORK,9.471012213
Visitor Weekend Now,32,WORK,9.350807193
Visitor Weekend Now,33,WORK,9.166737759
Visitor Weekend Now,34,WORK,9.012558928
Visitor Weekend Now,35,WORK,8.708178057
Visitor Weekend Now,36,WORK,8.595993711
Visitor Weekend Now,37,WORK,8.488617491
Visitor Weekend Now,38,WORK,8.424589666
Visitor Weekend Now,39,WORK,8.270975973
Visitor Weekend Now,40,WORK,8.269844315
Visitor Weekend Now,41,WORK,7.596553048
Visitor Weekend Now,42,WORK,7.563752798
Visitor Weekend Now,43,WORK,7.335468477
Visitor Weekend Now,44,WORK,7.225747858
Visitor Weekend Now,45,WORK,6.958348783
Visitor Weekend Now,46,WORK,6.835026938
Visitor Weekend Now,47,WORK,6.561463558
Visitor Weekend Now,48,WORK,6.403834622
Visitor Weekend Now,1,OTHER,12.0737196
Visitor Weekend Now,2,OTHER,11.85569722
Visitor Weekend Now,3,OTHER,11.44017989
Visitor Weekend Now,4,OTHER,11.32341822
Visitor Weekend Now,5,OTHER,10.94030261
Visitor Weekend Now,6,OTHER,10.95790273
Visitor Weekend Now,7,OTHER,10.61440265
Visitor Weekend Now,8,OTHER,10.66918177
Visitor Weekend Now,9,OTHER,10.47550992
Visitor Weekend Now,10,OTHER,10.48973187
Visitor Weekend Now,11,OTHER,10.46400445
Visitor Weekend Now,12,OTHER,10.59376185
Visitor Weekend Now,13,OTHER,10.82810807
Visitor Weekend Now,14,OTHER,11.16587627
Visitor Weekend Now,15,OTHER,11.67060884
Visitor Weekend Now,16,OTHER,12.00391113
Visitor Weekend Now,17,OTHER,12.26860756
Visitor Weekend Now,18,OTHER,12.63721951
Visitor Weekend Now,19,OTHER,12.95423326
Visitor Weekend Now,20,OTHER,13.52071591
Visitor Weekend Now,21,OTHER,14.15449444
Visitor Weekend Now,22,OTHER,14.77833886
Visitor Weekend Now,23,OTHER,15.02876786
Visitor Weekend Now,24,OTHER,15.56830182
Visitor Weekend Now,25,OTHER,15.77882135
Visitor Weekend Now,26,OTHER,16.22820017
Visitor Weekend Now,27,OTHER,16.1973646
Visitor Weekend Now,28,OTHER,16.58110888
Visitor Weekend Now,29,OTHER,16.67922147
Visitor Weekend Now,30,OTHER,17.0415447
Visitor Weekend Now,31,OTHER,17.05225659
Visitor Weekend Now,32,OTHER,17.18575164
Visitor Weekend Now,33,OTHER,16.91457129
Visitor Weekend Now,34,OTHER,16.94331101
Visitor Weekend Now,35,OTHER,16.47945337
Visitor Weekend Now,36,OTHER,16.55604274
Visitor Weekend Now,37,OTHER,16.3706354
Visitor Weekend Now,38,OTHER,16.49387196
Visitor Weekend Now,39,OTHER,15.9503332
Visitor Weekend Now,40,OTHER,16.01574832
Visitor Weekend Now,41,OTHER,14.23376337
Visitor Weekend Now,42,OTHER,14.06228639
Visitor Weekend Now,43,OTHER,13.46753413
Visitor Weekend Now,44,OTHER,13.37465303
Visitor Weekend Now,45,OTHER,12.77495277
Visitor Weekend Now,46,OTHER,12.64153056
Visitor Weekend Now,47,OTHER,12.03530702
Visitor Weekend Now,48,OTHER,11.87619202
